market_customer_id,is_our_customer,segment,region,industry,company_size,country,potential_value_score
M2488,No,Enterprise,North,Healthcare,Medium,UAE,48
M2489,No,Mid-Market,East,Retail,Medium,India,24
M2490,No,Enterprise,South,Finance,Medium,UAE,7
M2491,No,SMB,West,Healthcare,Large,USA,53
M2492,No,SMB,East,Tech,Medium,UAE,30
M2493,No,Enterprise,South,Retail,Large,Germany,24
M2494,No,SMB,South,Manufacturing,Large,India,57
M2495,No,Enterprise,West,Finance,Medium,UK,60
M2496,No,Mid-Market,North,Healthcare,Medium,UK,52
M2497,No,SMB,East,Healthcare,Medium,UAE,63
M2498,No,SMB,South,Retail,Small,Germany,73
M2499,No,Mid-Market,North,Healthcare,Medium,UK,67
M2500,No,Mid-Market,East,Healthcare,Medium,India,26
